college_code,college_name,institute_type,choice_code,branch,stage,category,rank,percentile,round,academic_year
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",,518461210,,Stage-I,GOPEN LOPEN,48543,,2,2024
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",,524492210,,Stage-I,GOPEN GSC GST GNTB GOBC LOPEN LOBC PWD-O DEF-O,43709,,2,2024
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",,524492210,,Stage-II,GOPEN GSC GST GNTB GOBC LOPEN LOBC PWD-O DEF-O,44700,63.95,2,2024
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",,533129310,,Stage-I,GOPEN GST GNTC GNTD GOBC GSEBC LOPEN LNTA LOBC LSEBC PWD-O DEF-O,42090,,2,2024
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",,533129310,,Stage-II,GOPEN GST GNTC GNTD GOBC GSEBC LOPEN LNTA LOBC LSEBC PWD-O DEF-O,25274,75.0,2,2024
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",,533137210,,Stage-I,GOPEN GNTA GOBC LOPEN LST LOBC,18187,78.46,2,2024
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",,536525110,,Stage-I,GOPEN LOPEN MI-MH,35951,69.66,2,2024
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",,536529310,,Stage-I,GOPEN LOPEN MI-MH,48927,53.11,2,2024
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",,538019110,,Stage-I,GOBC LST,7647,84.89,2,2024
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",,538024510,,Stage-I,GOPEN GSC GST GNTA GOBC GSEBC LOPEN LOBC PWD-O EWS,19798,77.6,2,2024
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha. (Un-Aided)",,538129310,,Stage-I,GOPEN GSC GNTC GOBC GSEBC LOPEN LST LSEBC DEF-O ORP,33470,70.89,2,2024
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha. (Un-Aided)",,538161210,,Stage-II,GOPEN GST GNTC GNTD GOBC GSEBC LSC LST LOBC LSEBC PWD-O DEF-O ORP EWS,24497,75.23,2,2024
5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti (Un-Aided)",,538219110,,Stage-I,GOPEN GOBC LOPEN LOBC PWD-O,43350,65.19,2,2024
5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti (Un-Aided)",,538226310,,Stage-I,GST LOPEN LSEBC,15256,80.11,2,2024
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon (Un-Aided)",,539624510,,Stage-I,GOPEN LOPEN LOBC LSEBC,25186,75.0,2,2024
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon (Un-Aided)",,539629310,,Stage-I,GOPEN GST GSEBC LNTD LOBC,35621,,2,2024
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon (Un-Aided)",,539661210,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LSC LNTC LNTD LOBC PWD-O DEF-O,40397,,2,2024
5399,"Sanghavi College of Engineering, Varvandi, Nashik. (Un-Aided)",,539961210,,Stage-I,GOPEN GSC GOBC LOPEN,47314,,2,2024
5401,"Jawahar Education Societys Institute of Technology, Management & Research, Nashik. (Un-Aided)",,540124510,,Stage-I,GOPEN GSC GST GOBC LOPEN LSC LST LOBC LSEBC EWS,13080,81.37,2,2024
5401,"Jawahar Education Societys Institute of Technology, Management & Research, Nashik. (Un-Aided)",,540124610,,Stage-I,GSC GST GOBC GSEBC,13180,81.31,2,2024
5401,"Jawahar Education Societys Institute of Technology, Management & Research, Nashik. (Un-Aided)",,540126310,,Stage-I,GST GSEBC LOPEN EWS,14333,80.63,2,2024
5401,"Jawahar Education Societys Institute of Technology, Management & Research, Nashik. (Un-Aided)",,540129310,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC PWD-O DEF-O ORP,45445,,2,2024
5408,"Vidya Niketan College of Engineering, Bota Sangamner (Un-Aided)",,540819110,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O,46868,,2,2024
5408,"Vidya Niketan College of Engineering, Bota Sangamner (Un-Aided)",,540819110,,Stage-II,GOPEN GSC LOPEN PWD-O DEF-O,49006,51.38,2,2024
5408,"Vidya Niketan College of Engineering, Bota Sangamner (Un-Aided)",,540829310,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LNTB LOBC LSEBC PWD-O DEF-O,47182,,2,2024
5408,"Vidya Niketan College of Engineering, Bota Sangamner (Un-Aided)",,540837210,,Stage-I,GOPEN GSC GST GNTB GNTC GOBC GSEBC LOPEN LST LNTA LNTB LOBC LSEBC PWD-O DEF-O ORP,38430,,2,2024
5409,"Rajiv Gandhi College of Engineering, At Post Karjule Hariya Tal.Parner, Dist.Ahmednagar (Un-Aided)",,540929310,,Stage-I,GOPEN GSC GST GNTB GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC DEF-O ORP EWS,37336,,2,2024
5409,"Rajiv Gandhi College of Engineering, At Post Karjule Hariya Tal.Parner, Dist.Ahmednagar (Un-Aided)",,540929310,,Stage-II,GOPEN GSC GST GNTB GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC DEF-O ORP EWS,31063,72.06,2,2024
5409,"Rajiv Gandhi College of Engineering, At Post Karjule Hariya Tal.Parner, Dist.Ahmednagar (Un-Aided)",,540937210,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GOBC GSEBC LOPEN LSC LST LNTB LNTC LOBC LSEBC DEF-O ORP,30402,72.4,2,2024
5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon. (Un-Aided Religious Minority - Muslim)",,541124510,,Stage-I,GOPEN LOPEN MI MI-MH,39754,67.6,2,2024
5449,"Shri Vile Parle Kelavani Mandals Institute of Technology, Dhule (Un-Aided Linguistic Minority - Gujarath)",,544919110,,Stage-I,GOPEN MI-MH,36255,69.53,2,2024
5449,"Shri Vile Parle Kelavani Mandals Institute of Technology, Dhule (Un-Aided Linguistic Minority - Gujarath)",,544924610,,Stage-I,GOPEN MI-MH,9984,83.31,2,2024
5449,"Shri Vile Parle Kelavani Mandals Institute of Technology, Dhule (Un-Aided Linguistic Minority - Gujarath)",,544929310,,Stage-I,GOPEN LOPEN MI-MH,42438,65.88,2,2024
5449,"Shri Vile Parle Kelavani Mandals Institute of Technology, Dhule (Un-Aided Linguistic Minority - Gujarath)",,544961210,,Stage-I,GOPEN MI-MH,43145,65.33,2,2024
6004,"Government College of Engineering & Research, Avasari Khurd (Government)",,600446410,,Stage-I,LOPEN LST,9839,83.41,2,2024
6004,"Government College of Engineering & Research, Avasari Khurd (Government)",,600460210,,Stage-I,GOPEN GST GNTD GOBC LOPEN LOBC LSEBC,29482,,2,2024
6005,"Government College of Engineering, Karad (Government Autonomous)",,600537210,,Stage-I,LST EWS,643,93.28,2,2024
6005,"Government College of Engineering, Karad (Government Autonomous)",,600561210,,Stage-I,GST LSC,5748,,2,2024
6006,COEP Technological University (University Autonomous),,600662710,,Stage-I,GST EWS,964,92.35,2,2024
6006,COEP Technological University (University Autonomous),,600669410,,Stage-I,GSC LST,2892,89.21,2,2024
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",,602850710,,Stage-I,GOPEN GNTD GOBC LOPEN,44891,,2,2024
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",,602861210,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN PWD-O DEF-O EWS,30817,,2,2024
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",,602861210,,Stage-II,GOPEN GSC GOBC GSEBC LOPEN PWD-O DEF-O EWS,47547,60.0,2,2024
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",,612261210,,Stage-I,GOPEN GNTA GNTB GNTC GOBC LOPEN LOBC PWD-O DEF-O EWS,44804,,2,2024
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",,613819110,,Stage-I,GOPEN GSC GST GNTB GNTC GOBC GSEBC LOPEN LSC LST LOBC LSEBC,46701,,2,2024
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",,613837210,,Stage-I,GOPEN GSC GST GNTB GOBC GSEBC LOPEN LOBC LSEBC PWD-O DEF-O EWS,16806,79.26,2,2024
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",,613861210,,Stage-I,GOPEN GSC GST GNTB GOBC LNTC LOBC,25735,,2,2024
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",,613861210,,Stage-II,GOPEN GSC GST GNTB GOBC LNTC LOBC,18010,78.56,2,2024
6141,"Jaywant Shikshan Prasarak Mandals,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",,614161210,,Stage-II,GOPEN GST GOBC LOPEN LNTA LOBC LSEBC PWD-O DEF-O EWS,15615,79.9,2,2024
6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune (Un-Aided)",,614419110,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GNTD GOBC LOPEN LSC LST LOBC LSEBC PWD-O DEF-O,48594,,2,2024
6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune (Un-Aided)",,614461210,,Stage-I,GSC GST GOBC LOPEN,12725,81.59,2,2024
6145,"JSPMS Jaywantrao Sawant College of Engineering,Pune (Un-Aided)",,614537210,,Stage-I,GOPEN GSC GST GNTD GOBC GSEBC LOPEN LSC LST LNTA LOBC LSEBC PWD-O,13312,81.24,2,2024
6146,"MIT Academy of Engineering,Alandi, Pune (Un-Aided Autonomous)",,614650710,,Stage-I,GOPEN GSC GSEBC LNTA LOBC EWS,32678,,2,2024
6146,"MIT Academy of Engineering,Alandi, Pune (Un-Aided Autonomous)",,614661210,,Stage-I,GOPEN GSC GST GNTA GNTB GNTD GOBC LOPEN LST LOBC PWD-O DEF-O EWS,15290,80.1,2,2024
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune (Un-Aided Linguistic Minority - Hindi)",,614924510,,Stage-I,GOPEN MI-MH,14358,80.63,2,2024
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune (Un-Aided Linguistic Minority - Hindi)",,614924610,,Stage-I,GOPEN LOPEN MI-MH,14956,80.29,2,2024
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune (Un-Aided Linguistic Minority - Hindi)",,614937210,,Stage-I,GOPEN LOPEN MI-MH,24806,75.07,2,2024
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune (Un-Aided Linguistic Minority - Hindi)",,614961210,,Stage-I,GOPEN LOPEN MI-MH,38813,68.12,2,2024
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune (Un-Aided Autonomous Linguistic Minority - Hindi)",,615519110,,Stage-I,GOPEN LOPEN MI-MH,33026,71.11,2,2024
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune (Un-Aided Autonomous Linguistic Minority - Hindi)",,615526010,,Stage-I,GOPEN MI-MH,6423,85.88,2,2024
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune (Un-Aided Autonomous Linguistic Minority - Hindi)",,615537210,,Stage-I,GOPEN MI-MH,15642,79.89,2,2024
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune (Un-Aided Autonomous Linguistic Minority - Hindi)",,615561210,,Stage-I,GOPEN LOPEN MI-MH,44165,64.46,2,2024
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune (Un-Aided Autonomous Linguistic Minority - Hindi)",,615591310,,Stage-I,GOPEN MI-MH,6599,85.71,2,2024
6156,"Marathwada Mitra Mandals College of Engineering, Karvenagar, Pune (Un-Aided)",,615637210,,Stage-I,GSC GOBC LOPEN LST EWS,5182,86.91,2,2024
6178,"Sinhgad Technical Education Societys Smt. Kashibai Navale College of Engineering,Vadgaon,Pune (Un-Aided)",,617837210,,Stage-I,GOPEN GST GNTC GOBC GSEBC LOPEN LST LNTD LOBC PWD-O DEF-O ORP EWS,10887,82.74,2,2024
6178,"Sinhgad Technical Education Societys Smt. Kashibai Navale College of Engineering,Vadgaon,Pune (Un-Aided)",,617861210,,Stage-I,GOPEN GNTB GNTD GOBC LOPEN PWD-O,47331,,2,2024
6178,"Sinhgad Technical Education Societys Smt. Kashibai Navale College of Engineering,Vadgaon,Pune (Un-Aided)",,617861210,,Stage-II,GOPEN GNTB GNTD GOBC LOPEN PWD-O,47715,59.59,2,2024
6179,"Indira College of Engineering & Management, Pune (Un-Aided)",,617937210,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LSC LNTB LNTC LOBC EWS,17491,78.88,2,2024
6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon) (Un-Aided)",,618219110,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LSC LST LOBC PWD-O DEF-O ORP,44447,,2,2024
6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon) (Un-Aided)",,618224610,,Stage-I,LST EWS,3656,88.4,2,2024
6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon) (Un-Aided)",,618237210,,Stage-I,GOPEN GST GNTB GOBC LOPEN LNTD LSEBC PWD-O DEF-O,15876,79.77,2,2024
6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima (Un-Aided Religious Minority - Muslim)",,618337210,,Stage-I,GOPEN LOPEN MI MI-MH,19865,77.56,2,2024
6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima (Un-Aided Religious Minority - Muslim)",,618361210,,Stage-I,GOPEN LOPEN MI MI-MH,21966,76.49,2,2024
6184,"K. J.s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli (Un-Aided)",,618429310,,Stage-I,GOPEN GSC GST GOBC LOPEN LSC LOBC LSEBC EWS,18924,78.06,2,2024
6185,"Sinhagad Institute of Technology, Lonavala (Un-Aided)",,618529310,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LST LNTA LOBC LSEBC PWD-O EWS,32902,,2,2024
6185,"Sinhagad Institute of Technology, Lonavala (Un-Aided)",,618529310,,Stage-II,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LST LNTA LOBC LSEBC PWD-O EWS,20157,77.39,2,2024
6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune (Un-Aided)",,618719110,,Stage-I,GOPEN LOPEN PWD-O,47963,58.78,2,2024
6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune (Un-Aided)",,618724610,,Stage-I,GST EWS,4075,87.94,2,2024
6203,"Marathwada Mitra Mandals Institute of Technology, Lohgaon, Pune (Un-Aided)",,620361210,,Stage-I,GOPEN GNTA GNTB GOBC GSEBC LOPEN LST LNTD LOBC LSEBC,42198,,2,2024
6206,"Pune District Education Associations College of Engineering, Pune (Un-Aided)",,620637210,,Stage-I,GOPEN GSC GST GOBC LOPEN LSC LOBC,16156,79.6,2,2024
6206,"Pune District Education Associations College of Engineering, Pune (Un-Aided)",,620661210,,Stage-I,GOPEN LOPEN,47869,,2,2024
6207,"Dr. D. Y. Patil Unitech Societys Dr. D. Y. Patil Institute of Technology, Pimpri, Pune (Un-Aided)",,620737210,,Stage-I,DEFR-OBC GOPEN GST GOBC LOPEN LSC DEF-O,5607,86.53,2,2024
6207,"Dr. D. Y. Patil Unitech Societys Dr. D. Y. Patil Institute of Technology, Pimpri, Pune (Un-Aided)",,620746610,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST LNTC,15276,80.11,2,2024
6214,"K. E. Societys Rajarambapu Institute of Technology, Walwa, Sangli (Un-Aided Autonomous)",,621429310,,Stage-I,GOPEN GST,3176,88.89,2,2024
6214,"K. E. Societys Rajarambapu Institute of Technology, Walwa, Sangli (Un-Aided Autonomous)",,621456810,,Stage-I,GOPEN LST,2740,89.41,2,2024
6214,"K. E. Societys Rajarambapu Institute of Technology, Walwa, Sangli (Un-Aided Autonomous)",,621491110,,Stage-I,GOPEN GST,3371,88.69,2,2024
6217,"Shri. Balasaheb Mane Shikshan Prasarak Mandals, Ashokrao Mane Group of Institutions (Un-Aided)",,621726310,,Stage-II,GOPEN GSC GST GOBC LOPEN LNTA LNTB LNTC LSEBC EWS,21331,76.8,2,2024
6217,"Shri. Balasaheb Mane Shikshan Prasarak Mandals, Ashokrao Mane Group of Institutions (Un-Aided)",,621729310,,Stage-I,GOPEN GST GNTB GNTC GNTD GOBC GSEBC LST LOBC PWD-O DEF-O,46372,,2,2024
6217,"Shri. Balasaheb Mane Shikshan Prasarak Mandals, Ashokrao Mane Group of Institutions (Un-Aided)",,621737210,,Stage-I,GOPEN GSC GST GNTB GNTD GOBC GSEBC LOPEN LSC LOBC PWD-O DEF-O,30119,,2,2024
6219,"KSGBSs Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur (Un-Aided)",,621919110,,Stage-I,GOPEN LOPEN,48984,,2,2024
6219,"KSGBSs Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur (Un-Aided)",,621929310,,Stage-I,GOPEN GSC GST GNTA LSC LOBC PWD-O DEF-O,44842,,2,2024
6219,"KSGBSs Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur (Un-Aided)",,621961210,,Stage-I,GOPEN GSC LOPEN,48957,,2,2024
6220,"Shri Vithal Education and Research Institutes College of Engineering, Pandharpur (Un-Aided)",,622029310,,Stage-I,LST LSEBC,4490,87.56,2,2024
6222,"Dattajirao Kadam Technical Education Societys Textile & Engineering Institute, Ichalkaranji. (Un-Aided Autonomous)",,622226310,,Stage-I,LSC LST,3442,88.63,2,2024
6222,"Dattajirao Kadam Technical Education Societys Textile & Engineering Institute, Ichalkaranji. (Un-Aided Autonomous)",,622237210,,Stage-I,GOPEN GST,6307,85.94,2,2024
6222,"Dattajirao Kadam Technical Education Societys Textile & Engineering Institute, Ichalkaranji. (Un-Aided Autonomous)",,622289010,,Stage-I,GOPEN GSC GST GNTA GOBC LOPEN LSC LST PWD-O,29476,72.85,2,2024
6222,"Dattajirao Kadam Technical Education Societys Textile & Engineering Institute, Ichalkaranji. (Un-Aided Autonomous)",,622291110,,Stage-I,GSC GST GOBC GSEBC LOPEN,2782,89.37,2,2024
6223,"Pradnya Niketan Education Societys Nagesh Karajagi Orchid College of Engineering & Technology, Solapur (Un-Aided)",,622329310,,Stage-I,GOPEN LST LNTC,12864,,2,2024
6223,"Pradnya Niketan Education Societys Nagesh Karajagi Orchid College of Engineering & Technology, Solapur (Un-Aided)",,622329310,,Stage-II,GOPEN LST LNTC,11755,82.17,2,2024
6223,"Pradnya Niketan Education Societys Nagesh Karajagi Orchid College of Engineering & Technology, Solapur (Un-Aided)",,622337210,,Stage-I,GSC GST,3351,88.71,2,2024
6223,"Pradnya Niketan Education Societys Nagesh Karajagi Orchid College of Engineering & Technology, Solapur (Un-Aided)",,622361210,,Stage-I,GOPEN GST GNTA GNTB GNTC GNTD GSEBC LOPEN LSC LST LNTC PWD-O DEF-O EWS,25851,,2,2024
6250,"D.Y. Patil College of Engineering and Technology, Kolhapur (Un-Aided Autonomous)",,625019110,,Stage-I,GOPEN GSC GST GNTD GOBC GSEBC LST PWD-O DEF-O ORP,10402,83.05,2,2024
6265,"Walchand Institute of Technology, Solapur (Un-Aided Autonomous Religious Minority - Jain)",,626519110,,Stage-I,LOPEN MI-MH,6580,85.74,2,2024
6267,"Kolhapur Institute of Technologys College of Engineering(Autonomous), Kolhapur (Un-Aided Autonomous)",,626724210,,Stage-I,GOPEN GST GOBC GSEBC LOPEN EWS,1159,91.89,2,2024
6267,"Kolhapur Institute of Technologys College of Engineering(Autonomous), Kolhapur (Un-Aided Autonomous)",,626761210,,Stage-I,GST GNTD GSEBC LST LOBC PWD-O EWS,3816,88.21,2,2024
6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar (Un-Aided Autonomous)",,626819110,,Stage-I,GOPEN GSC GST GNTA GNTB GOBC GSEBC LOPEN LSC LST LSEBC PWD-O DEF-O EWS,44090,,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626919110,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O EWS,44153,,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626919110,,Stage-II,GOPEN GSC LOPEN PWD-O DEF-O EWS,48905,53.29,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626950710,,Stage-I,GOPEN GSC GSEBC LOPEN PWD-O DEF-O,44383,,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626950710,,Stage-II,GOPEN GSC GSEBC LOPEN PWD-O DEF-O,48154,58.17,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626961210,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LSC LST LNTD PWD-O DEF-O,42680,,2,2024
6269,"Shetkari Shikshan Mandals Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli (Un-Aided)",,626990010,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LSC LNTA EWS,21273,,2,2024
6270,"Rayat Shikshan Sansthas Karmaveer Bhaurao Patil College of Engineering, Satara (Un-Aided)",,627019110,,Stage-II,GOPEN GSEBC LOPEN LNTB PWD-O,48889,53.52,2,2024
6270,"Rayat Shikshan Sansthas Karmaveer Bhaurao Patil College of Engineering, Satara (Un-Aided)",,627037210,,Stage-I,GOPEN GOBC LST EWS,15792,79.82,2,2024
6272,"Dr. D. Y. Patil Pratishthans D.Y.Patil College of Engineering Akurdi, Pune (Un-Aided)",,627224510,,Stage-I,GOPEN GOBC LST,28588,,2,2024
6272,"Dr. D. Y. Patil Pratishthans D.Y.Patil College of Engineering Akurdi, Pune (Un-Aided)",,627299510,,Stage-I,LST LNTC,1197,91.81,2,2024
6273,"Bansilal Ramnath Agarawal Charitable Trusts Vishwakarma Institute of Technology, Bibwewadi, Pune (Un-Aided Autonomous)",,627346410,,Stage-I,GST EWS,3588,88.47,2,2024
6274,"Pune Vidyarthi Grihas College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune (Un-Aided)",,627424610,,Stage-I,GOPEN GOBC LOPEN LST LSEBC,39403,,2,2024
6275,"Shivnagar Vidya Prasarak Mandals College of Engineering, Malegaon-Baramati (Un-Aided)",,627537210,,Stage-I,LSC LST,13212,81.29,2,2024
6276,"MKSSSs Cummins College of Engineering for Women, Karvenagar,Pune (Un-Aided Autonomous)",,627637250,,Stage-I,LOPEN LST LOBC,1536,91.19,2,2024
6276,"MKSSSs Cummins College of Engineering for Women, Karvenagar,Pune (Un-Aided Autonomous)",,627646450,,Stage-I,LOPEN LST,5304,86.8,2,2024
6277,"Dr. J. J. Magdum Charitable Trusts Dr. J.J. Magdum College of Engineering, Jaysingpur (Un-Aided)",,627724610,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST EWS,11550,82.31,2,2024
6277,"Dr. J. J. Magdum Charitable Trusts Dr. J.J. Magdum College of Engineering, Jaysingpur (Un-Aided)",,627726310,,Stage-I,GOPEN GNTA GOBC LOPEN LST LOBC,12807,81.54,2,2024
6277,"Dr. J. J. Magdum Charitable Trusts Dr. J.J. Magdum College of Engineering, Jaysingpur (Un-Aided)",,627737210,,Stage-I,GOPEN GSC GST GNTD GOBC GSEBC LOPEN EWS,22472,76.24,2,2024
6278,"All India Shri Shivaji Memorial Societys College of Engineering, Pune (Un-Aided)",,627837810,,Stage-I,GOPEN GST GNTB GOBC LNTC EWS,18430,,2,2024
6278,"All India Shri Shivaji Memorial Societys College of Engineering, Pune (Un-Aided)",,627837810,,Stage-II,GOPEN GST GNTB GOBC LNTC EWS,16032,79.67,2,2024
6281,"Modern Education Societys College of Engineering, Pune (Un-Aided)",,628161210,,Stage-I,GOPEN GSC GST GNTA GNTC GOBC GSEBC LOPEN LST LOBC LSEBC PWD-O DEF-O ORP,37552,,2,2024
6281,"Modern Education Societys College of Engineering, Pune (Un-Aided)",,628191610,,Stage-I,GOPEN GST LOPEN EWS,11697,82.22,2,2024
6282,"All India Shri Shivaji Memorial Societys Institute of Information Technology,Pune (Un-Aided Autonomous)",,628229310,,Stage-I,GST GSEBC,1164,91.89,2,2024
6282,"All India Shri Shivaji Memorial Societys Institute of Information Technology,Pune (Un-Aided Autonomous)",,628246610,,Stage-I,GOPEN GSC GST GNTC LOPEN,17741,78.72,2,2024
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli (Un-Aided Autonomous)",,628319110,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LSC LNTD LOBC DEF-O EWS,17075,79.11,2,2024
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli (Un-Aided Autonomous)",,628326310,,Stage-I,GOPEN LST,3482,88.57,2,2024
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli (Un-Aided Autonomous)",,628361210,,Stage-II,GOPEN GST GNTB GNTC GOBC LOPEN LSC LST LNTA LNTD LOBC LSEBC PWD-O,29114,73.03,2,2024
6284,"Vidya Pratishthans Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune (Un-Aided Autonomous)",,628437210,,Stage-I,GST LOPEN,11022,82.65,2,2024
6284,"Vidya Pratishthans Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune (Un-Aided Autonomous)",,628499510,,Stage-I,GOPEN LST,5174,86.91,2,2024
6288,"Bharati Vidyapeeths College of Engineering, Kolhapur (Un-Aided)",,628819110,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GNTD GOBC LOPEN LSC LST PWD-O DEF-O,41838,,2,2024
6288,"Bharati Vidyapeeths College of Engineering, Kolhapur (Un-Aided)",,628861210,,Stage-I,GOPEN GST GNTB LOPEN LSC LST LNTB PWD-O DEF-O,36009,,2,2024
6289,"B.R.A.C.Ts Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune (Un-Aided Autonomous)",,628937210,,Stage-I,GOPEN GST EWS,1671,90.97,2,2024
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistans Bramhadevdada Mane Institute of Technology, Solapur (Un-Aided)",,629329310,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GNTD GOBC GSEBC LOPEN LSC LST LNTB LOBC LSEBC PWD-O DEF-O ORP,39542,,2,2024
