college_code,college_name,institute_type,choice_code,branch,stage,category,rank,percentile,round,academic_year
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (un-aided)",,629837210,,Stage-I,GOPENGSCGNTAGNTBGNTCGOBCGSEBCLOPENLSCLNTDLOBCLSEBCEWS,30292,,1,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (un-aided)",,629861210,,Stage-I,GOPENGSCGNTBGOBCLOPENLNTBLNTCEWS,36203,,1,2024
6303,"Dr. Ashok Gujar Technical Institutes Dr. Daulatrao Aher College of Engineering, Karad (un-aided)",,630319110,,Stage-I,GOPENGSCGNTAGNTBGSEBCLOPEN,47001,,1,2024
6303,"Dr. Ashok Gujar Technical Institutes Dr. Daulatrao Aher College of Engineering, Karad (un-aided)",,630361210,,Stage-I,GOPENLOPEN,44559,,1,2024
6304,"Loknete Hanumantrao Charitable Trusts Adarsh Institute of Technology and Research Centre, Vita,sangli (un-aided)",,630461210,,Stage-I,GOPENGNTBLOPEN,46767,,1,2024
6305,"S.d.n.c.r.e.ss.late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara (un-aided)",,630519110,,Stage-I,GOPENLOPEN,48889,,1,2024
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli (un-aided)",,630737210,,Stage-I,GOPENGSCGOBCLOPENLNTALSEBCEWS,37513,,1,2024
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli (un-aided)",,630760210,,Stage-I,GOPENGSCGOBCLOPEN,34144,,1,2024
6308,"Shanti Education Society, A.g. Patil Institute of Technology, Soregaon, Solapur(north) (un-aided)",,630861210,,Stage-I,GOPENGSCGOBCLOPEN,47468,,1,2024
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &technology, Talegaon Station, Pune (un-aided)",,631037210,,Stage-I,GOPENGSCGNTAGOBCGSEBCLOPENLSCLNTCLNTDLOBCEWS,41901,,1,2024
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi (un-aided)",,631129310,,Stage-I,GOPENGSCGSTGNTAGNTBGNTCGOBCGSEBCLOPENLSCLNTDLOBCLSEBCEWS,27930,,1,2024
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali (un-aided)",,631319110,,Stage-I,GOPENLOPENPWDO,49057,,1,2024
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali (un-aided)",,631361210,,Stage-I,GOPENLOPEN,48649,,1,2024
6315,"Holy-wood Academys Sanjeevan Engineering and Technology Institute, Panhala (un-aided)",,631561210,,Stage-I,GOPENGSCLOPEN,31859,,1,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(ichalkaranji) (un-aided Autonomous)",,631762410,,Stage-I,GOPENGSCGNTCGOBCGSEBCLOPENLNTALOBCLSEBCEWS,38233,,1,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(ichalkaranji) (un-aided Autonomous)",,631791610,,Stage-I,GOPENGSCGNTCGOBCGSEBCLOPENLNTBLOBCLSEBCEWS,20893,,1,2024
6318,"Abhinav Education Societys College of Engineering and Technology (degree), Wadwadi (un-aided)",,631829310,,Stage-I,GOPENGNTBGOBCGSEBCLOPENLSTLNTCLOBCEWS,44734,,1,2024
6318,"Abhinav Education Societys College of Engineering and Technology (degree), Wadwadi (un-aided)",,631861210,,Stage-I,GOPENGSCGNTCGOBCLOPENLSTLOBCLSEBC,43299,,1,2024
6319,"Shahajirao Patil Vikas Pratishthan, S.b.patil College of Engineering, Vangali, Tal. Indapur (un-aided)",,631924510,,Stage-I,GOPENGSCGNTDGOBCGSEBCLOPENLNTBLOBCEWS,45919,,1,2024
6319,"Shahajirao Patil Vikas Pratishthan, S.b.patil College of Engineering, Vangali, Tal. Indapur (un-aided)",,631961210,,Stage-I,GOPENLOPENLNTC,46140,,1,2024
6324,"Rajgad Dnyanpeeths Technical Campus,dhangwadi, Bhor (un-aided)",,632419110,,Stage-I,GOPENGSCGSTGNTBGNTCGOBCLOPENLNTD,41939,,1,2024
6324,"Rajgad Dnyanpeeths Technical Campus,dhangwadi, Bhor (un-aided)",,632426310,,Stage-I,GOPENGSCGNTBGOBCGSEBCLOPENLSCLNTALNTCLOBCLSEBCDEFO,30096,,1,2024
6324,"Rajgad Dnyanpeeths Technical Campus,dhangwadi, Bhor (un-aided)",,632461210,,Stage-I,GOPENGSCGNTAGNTBGNTCGNTDGOBCLOPENLNTA,44173,,1,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (un-aided Linguistic Minority - Hindi)",,632519110,,Stage-I,GOPENLOPEN,48498,,1,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (un-aided Linguistic Minority - Hindi)",,632561210,,Stage-I,GOPENLOPEN,39991,,1,2024
6419,"Nutan College of Engineering and Research, Talegaon Dabhade Tal. Maval, Pune (un-aided)",,641961210,,Stage-I,GOPENGSCGNTBGNTCGOBCGSEBCLOPENEWS,44141,,1,2024
6444,"Shriram Institute of Engineering & Technology, (poly), Paniv (un-aided)",,644419110,,Stage-I,GOPENGSCGNTCLOPENEWS,31159,,1,2024
6444,"Shriram Institute of Engineering & Technology, (poly), Paniv (un-aided)",,644461210,,Stage-I,GOPENGSCGNTCGOBCLOPEN,33399,,1,2024
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute of Engineering & Technology, Karad (un-aided)",,646624210,,Stage-I,GOPENGSCGOBCLOPENLOBCLSEBC,39760,,1,2024
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute of Engineering & Technology,kolhapur (un-aided)",,646829310,,Stage-I,GOPENGSCGSTGOBCGSEBCLOPENLSCLNTBLSEBC,47762,,1,2024
6545,"Samarth Education Trusts Arvind Gavali College of Engineering Panwalewadi, Varye,satara. (un-aided)",,654519110,,Stage-I,GOPENLOPEN,47808,,1,2024
6609,"Jaihind College of Engineering,kuran (un-aided)",,660919110,,Stage-I,GOPENGSCGSTGNTAGOBCLOPENEWS,43325,,1,2024
6609,"Jaihind College of Engineering,kuran (un-aided)",,660937210,,Stage-I,GOPENGOBCGSEBCLOPENLSCEWS,25113,,1,2024
6609,"Jaihind College of Engineering,kuran (un-aided)",,660961210,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTA,29434,,1,2024
6622,Isbm College of Engineering Pune (un-aided Linguistic Minority - Hindi),,662261210,,Stage-I,GOPENLOPENMI,39186,,1,2024
6625,"Universal College of Engineering & Research, Sasewadi (un-aided)",,662519110,,Stage-I,GOPENGSEBCLOPEN,45553,,1,2024
6632,Navsahyadri Education Societys Group of Institutions (un-aided),,663261210,,Stage-I,GOPENLOPEN,44787,,1,2024
6634,"Kjeis Trinity Academy of Engineering, Yewalewadi, Pune (un-aided)",,663437210,,Stage-I,GOPENGSCGNTBGOBCGSEBCLOPENLSCLNTALNTCLNTDLOBCLSEBC,26437,,1,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (un-aided)",,663561210,,Stage-I,GOPENGSCGOBCLOPENEWS,43214,,1,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (un-aided)",,663592110,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTC,35615,,1,2024
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, Solapur (un-aided)",,664029310,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTCLOBCLSEBCEWS,23729,,1,2024
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, Solapur (un-aided)",,664061210,,Stage-I,GOPENGOBCLOPENEWS,41671,,1,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (un-aided)",,664419110,,Stage-I,GOPENGSCGNTAGNTCGOBCLOPENLSC,48296,,1,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (un-aided)",,664429310,,Stage-I,GOPENGSCGOBCLOPENLSCLNTCLOBCEWS,45119,,1,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (un-aided)",,664491110,,Stage-I,GOPENGSCGSEBCLOPENPWDO,46365,,1,2024
6649,"Tssms Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (un-aided)",,664937210,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTALNTCLOBCEWS,24549,,1,2024
6649,"Tssms Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (un-aided)",,664961210,,Stage-I,GOPENGNTBGNTCGOBCLOPENEWS,35794,,1,2024
6732,"Ajeenkya Dy Patil School of Engineering, Lohegaon, Pune (un-aided)",,673261210,,Stage-I,GOPENGSCGNTAGNTBGNTCGNTDGOBCGSEBCLOPENEWS,39130,,1,2024
6755,"Jspm Narhe Technical Campus, Pune. (un-aided)",,675519110,,Stage-I,GOPENGSCGNTAGNTBGNTCGOBCGSEBCLOPENLSCLSTLNTALNTBLNTCLOBCLSEBCEWS,47529,,1,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (un-aided)",,675619110,,Stage-I,GOPENGNTCLOPEN,40979,,1,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (un-aided)",,675629310,,Stage-I,GOPENGSCGNTCGOBCGSEBCLOPENLSCLOBC,40881,,1,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (un-aided)",,675637210,,Stage-I,GOPENGSCGNTBGOBCGSEBCLOPENLNTCLOBC,42365,,1,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (un-aided)",,675661210,,Stage-I,GOPENGSCGNTCLOPEN,29316,,1,2024
6757,"Yashoda Technical Campus, Wadhe, Satara. (un-aided)",,675799510,,Stage-I,GOPENGOBCLOPENLSCLOBCLSEBC,25792,,1,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (un-aided)",,675819110,,Stage-I,GOPENLOPEN,43765,,1,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (un-aided)",,675861210,,Stage-I,GOPENGSCGSTGNTBGOBCLOPENLNTDEWS,29099,,1,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (un-aided)",,675892110,,Stage-I,GOPENGSCGOBCGSEBCLOPENLSCLNTCLOBC,19343,,1,2024
6759,"Shree Ramchandra College of Engineering, Lonikand,pune (un-aided)",,675919110,,Stage-I,GOPENLOPENEWS,47200,,1,2024
6759,"Shree Ramchandra College of Engineering, Lonikand,pune (un-aided)",,675929310,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTALNTCLNTDLOBCEWS,34874,,1,2024
6759,"Shree Ramchandra College of Engineering, Lonikand,pune (un-aided)",,675999510,,Stage-I,GOPENGSCGNTAGNTBGNTCGOBCGSEBCLOPENLSCLNTDLOBCLSEBCEWS,22374,,1,2024
6762,"Nanasaheb Mahadik College of Engineering,walwa, Sangli. (un-aided)",,676224210,,Stage-I,GOPENGSCGOBCGSEBCLOPENLSCLNTCLOBCEWS,27485,,1,2024
6762,"Nanasaheb Mahadik College of Engineering,walwa, Sangli. (un-aided)",,676229310,,Stage-I,GOPENGSCGNTAGNTBGNTCGOBCGSEBCLOPENLSCLNTALOBCPWDOEWS,48006,,1,2024
6762,"Nanasaheb Mahadik College of Engineering,walwa, Sangli. (un-aided)",,676261210,,Stage-I,GOPENGSCGNTALOPEN,41526,,1,2024
6766,Phaltan Education Societys College of Engineering Thakurki Tal- Phaltan Dist-satara (un-aided),,676699510,,Stage-I,GOPENGSCGNTBGOBCLOPENLNTC,47747,,1,2024
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,pune. (un-aided)",,676761210,,Stage-I,GOPENGSCGNTCGOBCLOPENEWS,34838,,1,2024
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,pune. (un-aided)",,676791210,,Stage-I,GOPENGSCGNTAGNTBGNTCGOBCGSEBCLOPENLSCLOBCLSEBC,34116,,1,2024
6768,"P.k. Technical Campus, Pune. (un-aided)",,676861210,,Stage-I,GOPENGSCGNTAGNTCGNTDGOBCLOPENLOBCEWS,46255,,1,2024
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (un-aided)",,676919110,,Stage-I,GOPENGSCGSTGNTAGOBCLOPEN,47699,,1,2024
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (un-aided)",,678219110,,Stage-I,GOPENGNTCLOPEN,45410,,1,2024
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (un-aided)",,678261210,,Stage-I,GOPENGSCGOBCLOPENLNTC,44487,,1,2024
6795,"Shri.someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (un-aided)",,679519110,,Stage-I,GOPENLOPEN,48666,,1,2024
6795,"Shri.someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (un-aided)",,679561210,,Stage-I,GOPENGSCGNTCGOBCGSEBCLOPENLOBC,48590,,1,2024
6796,"Bharati Vidyapeeths College of Engineering,lavale, Pune (un-aided)",,679619110,,Stage-I,GOPENGSCGSTGNTAGNTBGNTCGNTDGOBCGSEBCLOPENLSCLNTBLOBCLSEBCEWS,48074,,1,2024
6796,"Bharati Vidyapeeths College of Engineering,lavale, Pune (un-aided)",,679637210,,Stage-I,GOPENGSCGNTBGNTDGOBCGSEBCLOPENLSCLNTALNTCLOBCLSEBCEWS,25148,,1,2024
6797,"Dnyanshree Institute Engineering and Technology, Satara (un-aided)",,679724210,,Stage-I,GOPENGSCGNTBGNTCGOBCGSEBCLOPENLSCLNTALOBCLSEBC,44108,,1,2024
6802,"Dr. D.y.patil Institute of Engineering, Management & Reseach, Akurdi, Pune (un-aided)",,680250710,,Stage-I,GOPENGOBCGSEBCLOPENLNTALOBC,45146,,1,2024
6808,"Keystone School of Engineering, Pune (un-aided)",,680861210,,Stage-I,GOPENGSCGNTBGNTCGOBCLOPENEWS,47033,,1,2024
6811,Sanjay Ghodawat Institute (un-aided),,681119110,,Stage-I,GOPENGOBCLOPEN,48905,,1,2024
6811,Sanjay Ghodawat Institute (un-aided),,681161210,,Stage-I,GOPENGSCGOBCLOPEN,33523,,1,2024
6839,"Dr. D Y Patil Pratishthans College of Engineering, Kolhapur (un-aided)",,683919110,,Stage-I,GOPENGSCGOBCGSEBCLOPENLNTBLSEBC,47169,,1,2024
6878,"Dr. A. D. Shinde College of Engineering, Tal.gadhinglaj, Kolhapur (un-aided)",,687819110,,Stage-I,GOPENGSCGOBCLOPEN,40853,,1,2024
6878,"Dr. A. D. Shinde College of Engineering, Tal.gadhinglaj, Kolhapur (un-aided)",,687861210,,Stage-I,GOPENGSCGSEBCLOPEN,35545,,1,2024
6901,"Maeers Mit College of Railway Engineering and Research, Jamgaon, Barshi (un-aided)",,690137210,,Stage-I,GOPENGOBCLOPENLSCLNTCLSEBCEWS,42973,,1,2024
